"caso_ano","caso_anomes","caso_mes","qtd_casos","bairro","regiao","zona","area","area_grupo","bairro_ha","bairro_pop2010","ciclo_mes","ciclo","ciclo_parte","ciclo_num"
2009,200911,11,0,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,4,"ciclo2010","referencia",2010
2009,200912,12,2,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,4,"ciclo2010","referencia",2010
2009,200912,12,1,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Cacuia","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",206.87,11013,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Cacuia","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",206.87,11013,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Cacuia","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",206.87,11013,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Cacuia","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",206.87,11013,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Cacuia","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",206.87,11013,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Pitangueiras","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",60.41,11756,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Pitangueiras","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",60.41,11756,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Pitangueiras","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",60.41,11756,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Pitangueiras","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",60.41,11756,4,"ciclo2010","referencia",2010
2009,200912,12,1,"Pitangueiras","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",60.41,11756,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Praia da Bandeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",37.94,5948,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Praia da Bandeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",37.94,5948,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Praia da Bandeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",37.94,5948,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Praia da Bandeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",37.94,5948,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Praia da Bandeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",37.94,5948,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Cocotá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",49.01,4877,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Cocotá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",49.01,4877,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Cocotá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",49.01,4877,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Cocotá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",49.01,4877,4,"ciclo2010","referencia",2010
2009,200912,12,1,"Cocotá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",49.01,4877,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Bancários","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",97.8,12512,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Bancários","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",97.8,12512,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Bancários","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",97.8,12512,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Bancários","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",97.8,12512,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Bancários","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",97.8,12512,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Freguesia (Ilha)","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",405.64,19437,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Freguesia (Ilha)","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",405.64,19437,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Freguesia (Ilha)","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",405.64,19437,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Freguesia (Ilha)","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",405.64,19437,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Freguesia (Ilha)","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",405.64,19437,5,"ciclo2010","referencia",2010
2009,200908,8,1,"Jardim Guanabara","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",320.59,32213,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Jardim Guanabara","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",320.59,32213,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Jardim Guanabara","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",320.59,32213,3,"ciclo2010","referencia",2010
2009,200911,11,1,"Jardim Guanabara","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",320.59,32213,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Jardim Guanabara","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",320.59,32213,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Jardim Carioca","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",162.11,24848,1,"ciclo2010","referencia",2010
2009,200909,9,1,"Jardim Carioca","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",162.11,24848,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Jardim Carioca","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",162.11,24848,3,"ciclo2010","referencia",2010
2009,200911,11,1,"Jardim Carioca","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",162.11,24848,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Jardim Carioca","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",162.11,24848,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Tauá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",167.25,29567,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Tauá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",167.25,29567,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Tauá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",167.25,29567,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Tauá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",167.25,29567,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Tauá","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",167.25,29567,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Moneró","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",52.06,6476,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Moneró","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",52.06,6476,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Moneró","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",52.06,6476,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Moneró","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",52.06,6476,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Moneró","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",52.06,6476,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Portuguesa","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",118.64,23856,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Portuguesa","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",118.64,23856,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Portuguesa","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",118.64,23856,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Portuguesa","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",118.64,23856,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Portuguesa","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",118.64,23856,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Galeão","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",1895.74,22971,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Galeão","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",1895.74,22971,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Galeão","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",1895.74,22971,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Galeão","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",1895.74,22971,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Galeão","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",1895.74,22971,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Cidade Universitária","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",469.07,1556,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Cidade Universitária","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",469.07,1556,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Cidade Universitária","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",469.07,1556,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Cidade Universitária","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",469.07,1556,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Cidade Universitária","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",469.07,1556,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Complexo do Alemão","XXIX RA - Complexo do Alemão","Zona Norte","AP 3.1","AG 3",296.09,69143,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Complexo do Alemão","XXIX RA - Complexo do Alemão","Zona Norte","AP 3.1","AG 3",296.09,69143,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Complexo do Alemão","XXIX RA - Complexo do Alemão","Zona Norte","AP 3.1","AG 3",296.09,69143,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Complexo do Alemão","XXIX RA - Complexo do Alemão","Zona Norte","AP 3.1","AG 3",296.09,69143,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Complexo do Alemão","XXIX RA - Complexo do Alemão","Zona Norte","AP 3.1","AG 3",296.09,69143,5,"ciclo2010","referencia",2010
2009,200908,8,1,"Maré","XXX RA - Maré","Zona Norte","AP 3.1","AG 3",426.88,129770,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Maré","XXX RA - Maré","Zona Norte","AP 3.1","AG 3",426.88,129770,2,"ciclo2010","referencia",2010
2009,200910,10,1,"Maré","XXX RA - Maré","Zona Norte","AP 3.1","AG 3",426.88,129770,3,"ciclo2010","referencia",2010
2009,200911,11,1,"Maré","XXX RA - Maré","Zona Norte","AP 3.1","AG 3",426.88,129770,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Maré","XXX RA - Maré","Zona Norte","AP 3.1","AG 3",426.88,129770,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Higienópolis","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",115.75,15734,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Higienópolis","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",115.75,15734,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Higienópolis","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",115.75,15734,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Higienópolis","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",115.75,15734,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Higienópolis","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",115.75,15734,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Maria da Graça","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",82.5,7972,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Maria da Graça","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",82.5,7972,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Maria da Graça","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",82.5,7972,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Maria da Graça","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",82.5,7972,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Maria da Graça","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",82.5,7972,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Del Castilho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",144.09,15610,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Del Castilho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",144.09,15610,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Del Castilho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",144.09,15610,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Del Castilho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",144.09,15610,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Del Castilho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",144.09,15610,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Inhaúma","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",348.53,45698,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Inhaúma","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",348.53,45698,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Inhaúma","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",348.53,45698,3,"ciclo2010","referencia",2010
2009,200911,11,1,"Inhaúma","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",348.53,45698,4,"ciclo2010","referencia",2010
2009,200912,12,2,"Inhaúma","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",348.53,45698,5,"ciclo2010","referencia",2010
2009,200908,8,1,"Engenho da Rainha","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",222.56,26659,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Engenho da Rainha","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",222.56,26659,2,"ciclo2010","referencia",2010
2009,200910,10,1,"Engenho da Rainha","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",222.56,26659,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Engenho da Rainha","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",222.56,26659,4,"ciclo2010","referencia",2010
2009,200912,12,1,"Engenho da Rainha","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",222.56,26659,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Tomás Coelho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",174.75,22676,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Tomás Coelho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",174.75,22676,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Tomás Coelho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",174.75,22676,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Tomás Coelho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",174.75,22676,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Tomás Coelho","XII RA - Inhaúma","Zona Norte","AP 3.2","AG 3",174.75,22676,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Jacaré","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",84.26,8343,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Jacaré","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",84.26,8343,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Jacaré","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",84.26,8343,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Jacaré","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",84.26,8343,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Jacaré","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",84.26,8343,5,"ciclo2010","referencia",2010
2009,200908,8,0,"São Francisco Xavier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",64.89,8766,1,"ciclo2010","referencia",2010
2009,200909,9,0,"São Francisco Xavier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",64.89,8766,2,"ciclo2010","referencia",2010
2009,200910,10,0,"São Francisco Xavier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",64.89,8766,3,"ciclo2010","referencia",2010
2009,200911,11,0,"São Francisco Xavier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",64.89,8766,4,"ciclo2010","referencia",2010
2009,200912,12,0,"São Francisco Xavier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",64.89,8766,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Rocha","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",131.16,12653,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Rocha","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",131.16,12653,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Rocha","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",131.16,12653,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Rocha","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",131.16,12653,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Rocha","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",131.16,12653,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Riachuelo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",92.81,10895,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Riachuelo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",92.81,10895,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Riachuelo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",92.81,10895,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Riachuelo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",92.81,10895,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Riachuelo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",92.81,10895,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Sampaio","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",88.43,42172,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Sampaio","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",88.43,42172,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Sampaio","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",88.43,42172,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Sampaio","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",88.43,42172,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Sampaio","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",88.43,42172,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Engenho Novo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",264.48,9276,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Engenho Novo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",264.48,9276,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Engenho Novo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",264.48,9276,3,"ciclo2010","referencia",2010
2009,200911,11,2,"Engenho Novo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",264.48,9276,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Engenho Novo","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",264.48,9276,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Lins de Vasconcelos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",266.92,37487,1,"ciclo2010","referencia",2010
2009,200909,9,1,"Lins de Vasconcelos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",266.92,37487,2,"ciclo2010","referencia",2010
2009,200910,10,1,"Lins de Vasconcelos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",266.92,37487,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Lins de Vasconcelos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",266.92,37487,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Lins de Vasconcelos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",266.92,37487,5,"ciclo2010","referencia",2010
2009,200908,8,1,"Méier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",247.09,49828,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Méier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",247.09,49828,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Méier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",247.09,49828,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Méier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",247.09,49828,4,"ciclo2010","referencia",2010
2009,200912,12,2,"Méier","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",247.09,49828,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Todos os Santos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",101.27,24646,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Todos os Santos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",101.27,24646,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Todos os Santos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",101.27,24646,3,"ciclo2010","referencia",2010
2009,200911,11,1,"Todos os Santos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",101.27,24646,4,"ciclo2010","referencia",2010
2009,200912,12,1,"Todos os Santos","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",101.27,24646,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Cachambi","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",225.02,42415,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Cachambi","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",225.02,42415,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Cachambi","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",225.02,42415,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Cachambi","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",225.02,42415,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Cachambi","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",225.02,42415,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Engenho de Dentro","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",392.04,45540,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Engenho de Dentro","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",392.04,45540,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Engenho de Dentro","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",392.04,45540,3,"ciclo2010","referencia",2010
2009,200911,11,2,"Engenho de Dentro","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",392.04,45540,4,"ciclo2010","referencia",2010
2009,200912,12,2,"Engenho de Dentro","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",392.04,45540,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Água Santa","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",242.62,8756,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Água Santa","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",242.62,8756,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Água Santa","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",242.62,8756,3,"ciclo2010","referencia",2010
2009,200911,11,2,"Água Santa","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",242.62,8756,4,"ciclo2010","referencia",2010
2009,200912,12,0,"Água Santa","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",242.62,8756,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Encantado","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",106.01,15021,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Encantado","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",106.01,15021,2,"ciclo2010","referencia",2010
2009,200910,10,0,"Encantado","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",106.01,15021,3,"ciclo2010","referencia",2010
2009,200911,11,0,"Encantado","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",106.01,15021,4,"ciclo2010","referencia",2010
2009,200912,12,1,"Encantado","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",106.01,15021,5,"ciclo2010","referencia",2010
2009,200908,8,0,"Piedade","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",388.17,43378,1,"ciclo2010","referencia",2010
2009,200909,9,0,"Piedade","XIII RA - Méier","Zona Norte","AP 3.2","AG 3",388.17,43378,2,"ciclo2010","referencia",2010
